id:12390830,daddy:data/femalefashioncsv.csv,name:GUCCI  checked stirrup trousers,brand:Gucci,price:HK$12000,description:Reviving the equestrian heritage of the brand Alessandro Michele continues to infuse Gucci's rich heritage into his modern designs. The outcome is timeless wardrobe staples with a new-wave flair. Crafted in Italy from sumptuous tonal brown and yellow wool these checked trousers from their AW17 collection feature a concealed front fastening side slit pockets rear pockets a cropped length and a slight flare with stirrup cuffs.,color:9520,style:493928ZJW51,imglink:https://cdn-images.farfetch-contents.com/12/39/08/30/12390830_11461210_322.jpg
id:12432944,daddy:data/femalefashioncsv.csv,name:GUCCI  Viscose jersey dress with crystals,brand:Gucci,price:HK$23000,description:Whimsical edges are enhanced by hand-placed crystal embroideries and speak to the dreamlike feel of the collection. Bows continue to be an important element for Gucci adding a touch of femininity in contrasting colours. White compact stretch viscose jersey with black Alcantara trim. Crystal embroideries. Bow detail. Front pockets. Back zip closure. 75% viscose 17% nylon and 8% elastane. Made in Italy. The model is 5'11" and is wearing size 40.,color:5163 Pink,style:490489X9H26,imglink:https://cdn-images.farfetch-contents.com/12/43/29/44/12432944_11482824_322.jpg
id:12461799,daddy:data/femalefashioncsv.csv,name:GUCCI  embroidered denim jacket,brand:Gucci,price:HK$23000,description:Alessandro Michele is the king of print and animal inspired embellishments. This delightfully twee  embroidered denim jacket is no exception to the rule. This blue cotton denim jacket from Gucci features a notched collar a front button fastening front flap pockets tapestry style embroidery and long sleeves with button cuffs.,color:4205,style:435847XR645,imglink:https://cdn-images.farfetch-contents.com/12/46/17/99/12461799_11560145_322.jpg
id:12274133,daddy:data/femalefashioncsv.csv,name:GUCCI  button placket dress,brand:Gucci,price:HK$14000,description:Alessandro Michele has taken the helm of Gucci and has pushed the maison into the forefront of fashion. Drawing on nature an archive pieces for inspiration he creates modern luxury designs with an organic approach. The result is heritage inspired items imbibed with new life. Black button placket dress from Gucci featuring a pointed collar long sleeves and a short length.,color:1960BLACK,style:434244X5C46,imglink:https://cdn-images.farfetch-contents.com/12/27/41/33/12274133_11460308_322.jpg
id:12453221,daddy:data/femalefashioncsv.csv,name:GUCCI  butterfly appliqué gabardine trench coat,brand:Gucci,price:HK$32500,description:Beige wool and cotton blend butterfly appliqué gabardine trench coat from Gucci.,color:9615 BEIGE,style:480696ZJE53,imglink:https://cdn-images.farfetch-contents.com/12/45/32/21/12453221_11734893_322.jpg
id:12432943,daddy:data/femalefashioncsv.csv,name:GUCCI  pleated Bermuda trousers,brand:Gucci,price:HK$10500,description:The Bermuda short was an important silhouette on the Fall Winter 2017 runway. The wide leg and pleats are enhanced by a Gucci print that has a stamp effect. Ivory wool. Black Gucci print. Pleated. Front button tabs. Back zip closure. Wide leg sits high on the waist cropped. 100% wool. Made in Italy. The model is 179cm and is wearing size 40.,color:9242 Ivory,style:492734ZJW19,imglink:https://cdn-images.farfetch-contents.com/12/43/29/43/12432943_11387567_322.jpg
id:12210797,daddy:data/femalefashioncsv.csv,name:GUCCI  Web trim shift dress,brand:Gucci,price:HK$22000,description:One of Gucci’s signature hallmarks the Web has been around since the 1950’s when it first appeared across clothing shoes and accessories. Continuing to popularise on the house’s iconic signatures creative director Alessandro Michele has created this stunning Web trim wool dress. Presented in renaissance red with a blue trim this flattering shift dress has been constructed with a round neckline GG faux-pearl embellished buttons two front flap faux pockets and a pencil shape skirt with a fitted waist and concealed rear zip fastening.,color:6702 REINESSANCE RED/BLU,style:475850ZHM88,imglink:https://cdn-images.farfetch-contents.com/12/21/07/97/12210797_10448719_322.jpg
id:12349419,daddy:data/femalefashioncsv.csv,name:MIU MIU embellished intarsia jumper,brand:Miu Miu,price:HK$4700,description:Red and white  virgin wool and glass  embellished intarsia jumper  from Miu Miu.,color:F0011 ROSSO,style:MML0091PNE,imglink:https://cdn-images.farfetch-contents.com/12/34/94/19/12349419_11326616_322.jpg
id:12413749,daddy:data/femalefashioncsv.csv,name:MIU MIU cropped wide leg trousers,brand:Miu Miu,price:HK$3500,description:Black virgin wool blend cropped wide leg trousers from Miu Miu.,color:F0002 NERO,style:MP12012A4,imglink:https://cdn-images.farfetch-contents.com/12/41/37/49/12413749_11470346_322.jpg
id:12413770,daddy:data/femalefashioncsv.csv,name:MIU MIU velvet sahariana jacket,brand:Miu Miu,price:HK$11000,description:Green wool velvet sahariana jacket from Miu Miu.,color:F0422 BOTTIGLIA,style:MH1422X47,imglink:https://cdn-images.farfetch-contents.com/12/41/37/70/12413770_11504707_322.jpg
